"RecordID","AQI","PM10","PM2_5","NO2","SO2","O3","Temperature","Humidity","WindSpeed","RespiratoryCases","CardiovascularCases","HospitalAdmissions","HealthImpactScore","HealthImpactClass"
982,385.456101872911,119.543628632764,77.6854442455714,173.289756126853,16.3917202943585,291.361548357119,39.5667317112423,42.4537329837318,6.31752561783942,6,6,0,100,0
983,53.2991265668859,95.0739041455633,164.135076680214,181.91031815502,66.8800599033401,43.6686743185871,3.00468567538825,82.3838080172987,12.0370506486516,10,5,1,83.4739591469907,0
984,37.5688908679044,140.216200634378,90.2328007375192,43.4557557534273,68.4120270705879,12.2084317041085,6.11949106867375,76.4291992752704,10.7771835553545,8,6,0,51.4810338393945,1
985,364.094378101802,85.6738848715909,120.728904901198,166.201357797955,28.692451375669,9.89521813638077,7.0572673404496,81.2515568957348,7.90384795561615,12,4,1,100,0
986,247.745658103099,288.483432676334,179.104024076165,141.771422640855,2.74933316275701,139.461111179768,26.5791355929418,67.6860384736895,2.15135943658031,11,2,1,100,0
987,344.201198213868,93.8533884017004,173.246724571784,192.557301765614,19.9847259085563,24.9012592435784,36.5909634128057,44.1433554255549,19.3884779715923,14,6,1,100,0
988,217.413669301873,29.413361433282,178.084440755833,114.252365688524,39.9777547673887,153.65036525028,38.7161874790779,41.3720664043842,3.49211100940102,11,4,1,100,0
989,123.201016619553,158.045149815124,54.0009992930028,17.0334333421113,16.7562911059869,98.2501510526702,37.2905683279065,68.8736224683338,12.6623448991278,8,6,1,73.4335471594048,1
990,409.5511588371,17.1297235335529,6.99649766161257,119.479778237431,19.4029948239604,100.688697742235,33.9691503857622,21.7810007170211,1.65489525408129,8,7,1,100,0
991,399.70793948449,33.1629498925742,52.2133599790658,137.316185604258,39.139066438227,190.682698963551,39.5488686910316,83.7922915448718,13.7662566509124,12,5,1,100,0
992,347.348235427213,65.8168167588739,55.7414691241417,44.0642057424857,96.178661430856,48.9294018454861,8.79728634172485,43.3301845598266,1.89679566767806,10,4,1,100,0
993,136.072568614981,139.305074964643,181.872065344994,78.8226767025457,76.4243515407648,229.966011101919,37.4160659999353,66.7334790428994,4.59016683011964,7,4,1,100,0
994,295.115333434544,129.975279692708,129.848546567594,119.700682810336,31.9748401226564,174.60927593359,28.0509981197956,54.9157523440076,12.9397039875608,9,4,1,100,0
995,180.486948470013,239.907558600837,16.3407919204458,74.8211474633011,95.1604068918548,274.483388654253,-1.57700702360109,56.7393842822189,5.65870383888707,14,9,1,100,0
996,45.7910366633171,221.842396165234,27.0757192022202,74.9895434477328,64.5646792258733,109.452196130257,-7.72674060613988,76.4205531581212,10.6570163029585,4,6,0,62.8625885902143,1
997,458.656787731121,127.89548819721,31.1352251083951,26.6173278345595,45.544964464014,294.814497620138,0.724197893516113,66.4003048304276,2.49010786674819,10,1,1,100,0
998,68.4093154594807,100.111262272689,126.084349633785,188.149344615533,46.8300198955147,172.748294014207,28.9375562143813,32.5278089511142,4.04801078532406,19,5,1,92.5327772996345,0
999,475.118676910401,94.9406352184496,147.082805101401,150.098876899019,41.0744467835392,292.02058685626,21.5848440612942,16.6803338281364,14.6755181650923,12,5,1,100,0
1000,223.002886478978,232.198526188203,171.928782113079,0.248687773220402,23.299205254594,8.1181962141346,1.21781286733426,85.6210660628762,0.702777205644656,10,6,0,100,0
1001,92.5664644193098,15.6217218663809,188.127310161249,153.122656804433,38.6632192213706,218.392896723716,27.096072723568,89.6404667276672,2.23600419714103,6,4,1,100,0
1002,270.950473689179,3.84649485318175,40.3409114772884,147.958998531572,52.7896384043393,244.986457287821,-2.93388802808985,24.8046879625587,4.29912037221279,6,4,1,100,0
1003,436.472917938204,238.663317577994,61.9544969448098,1.9461920311046,52.8027350730221,15.9519860029463,31.0920696929347,37.8529360227579,0.40381118208562,12,4,1,100,0
1004,366.112443204781,143.143912796715,48.0645761489661,73.9208595227529,76.1736902212518,173.690899204874,29.7080487985366,35.4108143738559,1.90757397012371,15,6,1,100,0
1005,403.280573930725,39.2643415660728,71.7523134932275,121.349538065106,35.8797857157353,240.582688076835,38.6287985353024,94.3703704666139,5.6278295527246,10,5,1,100,0
1006,329.391683355359,70.6697803783504,182.93302148475,90.5501303716072,71.6798029303952,168.311617566922,-2.48602176853409,28.429964373762,1.85834903166285,7,5,1,100,0
1007,346.138282258926,279.751185929215,115.022513387872,155.597223744101,57.8091838768685,19.14407712164,35.33064972073,24.9885308889849,17.3223886005973,17,7,1,100,0
1008,424.59782578266,257.850892687469,147.6383794649,85.0916665268868,96.1845404526834,208.034172269493,7.05513318609193,26.3654694773379,1.3214758102231,10,3,0,100,0
1009,124.834004429593,212.935515067192,98.0238472253564,30.7725938907674,38.5284926033983,18.1790744019926,10.8029932397656,75.688225848439,17.2196739835648,10,6,1,83.7689803789478,0
1010,244.71248182157,144.667569101198,5.77158266722491,195.283124854766,90.121646426079,245.240668504932,13.4222531443385,89.9217859821828,16.4572017212053,13,8,1,100,0
1011,110.604720909801,156.097087857416,12.8390971995629,48.4079985552093,82.064254729829,12.9102549920083,21.3452026601278,45.4030669569941,2.01523189126774,13,6,1,60.4259608622379,1
1012,493.834003998324,292.573360585188,107.584606253577,143.538462108266,63.7664284589457,41.2192143031113,39.7381685059021,22.2471913929721,0.503826285438229,8,5,1,100,0
1013,472.029669843307,289.731133165286,143.757806964005,28.6312623328144,65.4514466742117,82.5322771569806,19.9979401527617,62.7149797667506,0.999840297906278,10,7,1,100,0
1014,19.7134056842529,64.5807137357503,43.0661055057463,65.8025227567865,8.46499346064107,190.00943767824,36.3357932520204,28.8941462496079,11.8075612914751,12,5,1,44.5825921693601,1
1015,352.787586257844,243.331369891595,144.381914798461,88.4055216860848,95.0224605593432,292.907729889392,2.75141010423615,15.7736302628711,13.4070724897715,15,5,1,100,0
1016,462.624158707833,59.172799850105,162.133154696702,38.4464009054128,10.6936063495744,35.3468557859803,9.92058309075748,89.7608240544229,12.4130678249246,11,2,1,100,0
1017,90.2876725636668,64.0612433651854,82.3794956724222,89.9919152737219,56.3233308743507,42.8123007641755,15.224976471929,88.3757148700308,10.829537039838,12,5,1,64.762187712022,1
1018,283.972615276315,202.827910249373,149.283846568821,31.43256459835,33.0070800449154,110.661119010294,6.14509948933354,97.8319144233346,3.49368181258978,5,6,1,100,0
1019,457.744148794021,121.500329576265,80.805990065692,111.801307797178,42.9851978289852,250.865741326596,38.8433551482165,52.660427941552,16.8190778927054,11,6,1,100,0
1020,16.9729892928994,279.463322131956,135.670125891004,132.742650504039,61.0183010836817,140.169285825244,26.2841776948614,36.460107838938,6.55109872720497,9,4,1,88.8725990452753,0
1021,348.71013362342,26.7029204688026,152.799409863909,12.4868568056022,90.8851377882322,96.4831800767465,13.944067609128,79.2805371013362,19.7235639222577,14,5,1,100,0
1022,148.674503686275,153.457692242848,198.385323661622,174.226424216434,45.7567123572301,168.361149662658,27.5652350604897,26.2445438875521,7.69715595788381,11,6,1,100,0
1023,462.198097688265,275.556459132936,69.0793324127192,37.0281770084071,98.7729555306441,78.156959233725,13.3721249541326,31.8962869134653,5.26009687948731,13,2,0,100,0
1024,485.529122582684,271.234098143852,82.2081561149223,45.0724850640648,59.28120653515,120.347972174256,-9.1387336316037,33.0114363586643,17.8850162756348,14,6,1,100,0
1025,472.133244556717,46.9587640247224,33.1240118820343,132.269968016613,16.0553942642174,99.7815447696126,17.1596703905168,95.6457468920962,11.3482832638207,5,5,1,100,0
1026,237.107108328732,109.991310028937,40.8146116803614,93.7502120868828,19.0009294831252,241.242306724394,21.2592609380601,75.6840626947967,14.4370088034948,7,4,1,100,0
1027,431.021325494657,185.736420014009,138.679000519676,99.8791198342131,71.6111035589251,277.2767179314,39.0603709359281,22.0325313323938,8.1679756665449,11,2,1,100,0
1028,422.274699267535,47.8184654314207,183.409118030895,25.6309969126265,5.03977942433818,227.871657647074,-7.96035758696912,18.3561290311516,17.7383101188718,14,9,0,100,0
1029,159.550236621628,290.406651613722,78.9209903322481,161.147164375282,48.0341576222227,131.725072808995,15.6048478727567,85.853336822606,18.3545042596865,10,4,1,100,0
1030,414.457737075339,274.424798618298,35.9688893671082,123.410849220842,14.8219109803517,151.300493248999,-5.09226216458191,82.2046890740285,8.7353786223383,12,7,1,100,0
1031,18.5038173577463,50.0850537103408,57.0198998765988,27.0764086618912,43.3218635177845,37.5221081788307,-2.55020492145198,70.389512020752,4.81447670737521,9,14,1,30.476361824343,1
1032,298.134939241027,36.3466383782956,91.0103409616277,74.7998734051192,74.991742207172,224.059413340361,20.5231669484238,27.6490587156954,12.9534276886698,9,7,1,100,0
1033,115.004418643852,25.6225448424796,58.1300658730737,162.081986547006,45.8812928241434,178.942703818513,1.57838561332487,53.2255185000344,19.0916866764103,8,5,1,84.0526233152905,0
1034,60.2834428886394,272.833099210989,46.7158166243732,113.671009197324,16.3451108980927,270.731998841231,27.4587055647512,64.2453350911547,12.4489291914588,15,6,1,91.973680723515,0
1035,38.4766008146046,58.0871429386382,147.196897751416,21.7297558265861,25.1925370356642,60.183343072546,15.7099346297636,93.8923774156316,19.0844487681547,9,6,1,54.5022916603289,1
1036,348.14438793907,124.885478563306,1.56898424812464,74.5554091578573,36.7539588652182,227.917836579784,0.910644258286862,25.248136617767,6.87615929945229,8,2,1,100,0
1037,169.937481884033,134.655409695601,107.846105467297,48.5388796911469,6.95611834864147,205.401498515757,14.6895838800533,56.3902126431502,18.3015814159975,12,2,1,100,0
1038,362.383385764381,179.70331326407,158.753361405951,103.493110730745,58.4337636081122,79.7536601429257,-9.95591365459396,24.1976474990481,2.25133664833188,8,9,1,100,0
1039,32.6781703994712,21.5206031242275,53.2456572634936,168.672225774398,60.753379127805,200.213591862248,33.137002182892,49.9464406516737,7.17668837875364,9,7,1,60.5152090769353,1
1040,157.645168915305,68.0275852201548,120.658302122403,87.253426960884,6.21519271325675,277.312014172995,-9.36608114721186,28.0121477167831,9.88942468981088,17,3,0,100,0
1041,269.745646187669,279.447116075678,133.780021123724,86.6684060736646,40.2311321174162,275.530796300136,-9.64950537539087,85.256758748369,13.0622067650458,10,7,1,100,0
1042,395.361582419482,272.523032180571,131.004939281018,181.070180465407,41.4000682884725,215.887972354842,20.5751971589824,32.9262649873762,5.88278489897453,12,4,1,100,0
1043,159.376251466035,234.387194221708,89.1699268397435,115.237082501454,33.3819568552601,14.421933760218,38.6760462895041,47.5394244619622,18.4847860086746,10,3,1,100,0
1044,312.945688218505,5.82037368546463,69.3155975751558,113.238217479481,55.7739740331112,261.679301196048,32.7966742176989,46.7008887242922,18.0699241838832,10,3,0,100,0
1045,442.988874118094,98.1020305488306,167.184814605563,52.3819783750779,34.5957490060112,197.333582101362,2.60094562947258,87.9665464019583,15.9867322593112,14,2,1,100,0
1046,307.931594091152,188.387620602872,151.689191399973,121.544549567425,41.6409279477806,93.1302759548203,-0.166659442615716,78.2017718259034,2.28725049983464,13,3,1,100,0
1047,116.479737376817,82.5570635320427,64.2510346827825,115.182093483479,79.7523547441606,56.1751085117098,21.3056090316728,15.1817940113576,1.5658190227657,12,0,1,76.0296010368108,1
1048,12.200390778269,272.876008516133,20.6038388884412,79.3702940683728,16.2109355430201,34.8611588991951,31.1318873511039,16.0378711451348,9.96262910238684,9,10,1,45.2474521140155,1
1049,435.049436950465,190.166838549733,14.3615090890938,198.139113179836,61.9114695303421,15.0710697773283,8.10393354500149,59.6077520617634,15.3068751139183,15,7,0,100,0
1050,10.6347054251936,21.5720151949337,18.8551955797872,176.378192989617,50.5594401690846,226.230974385227,11.6177295183538,48.4947124622014,2.46471785822522,14,4,1,51.2034186401186,1
1051,437.3508363421,272.701676650711,116.573872238409,149.917258015363,30.5071637479349,70.7528996829826,-4.22552431611244,34.8025798483158,12.8287493387204,8,8,1,100,0
1052,264.468567013606,287.329997452867,10.3324351657979,107.4691176826,72.7534656490411,7.27588081297652,-2.35867893723204,81.3358844386665,10.5571078220461,8,4,1,100,0
1053,469.533849256448,23.3137255175176,67.3853749928077,92.411960378926,55.1188359541148,119.181195552597,18.417579751301,21.5771654709099,14.5197883946874,8,6,1,100,0
1054,399.391617886833,159.708070458394,150.639940382846,36.9794790446399,47.7361526960695,144.782124177702,-4.86719271257815,97.6651221583137,8.70750452332536,12,5,1,100,0
1055,498.967055266669,91.0092846642511,58.8696333030756,61.1474948029247,66.76693147712,50.7690692700381,0.10230623979505,12.1692256076945,13.8659319444002,7,3,1,100,0
1056,175.355907725855,117.851722944421,152.661615436026,154.792159964642,80.2290307981361,13.2145008487649,1.7338512005942,20.6407652149759,3.19217342968128,8,4,1,100,0
1057,383.594144465563,53.8953653866026,149.093407641411,90.7497907875103,97.2668790033576,56.7376449294207,12.1962266606815,38.0184988848267,4.29188546463258,12,3,1,100,0
1058,200.965456804621,173.421630603724,49.1654265266433,176.4539033139,62.9350368376373,203.730828550972,-7.71940179381819,55.8234185729953,18.0666812762801,11,3,1,100,0
1059,239.937810151954,287.393805974667,145.764436018549,29.5822272691058,87.4439985400383,24.6731031753619,14.9885485846469,29.4522542631391,6.58750150594913,11,2,1,100,0
1060,313.752731609185,150.921780081483,149.55532765442,101.669419202727,0.109154102295694,166.511109167098,36.4337203197041,76.2593633968624,19.710116296731,6,2,1,100,0
1061,436.838557093169,24.8743744183443,79.4907851334054,129.393136804262,53.0235692725891,43.92359637245,-8.77681694404637,42.1787713083391,0.924091953001864,13,7,1,100,0
1062,492.041734599648,186.000400043223,42.0840967483037,103.369691261585,21.4647548770198,58.7067520741258,21.5492432603733,13.4684500057244,9.91751629905814,5,3,1,100,0
1063,384.136706932259,102.066898335377,104.254161378374,177.845378316997,9.41924570831372,117.92336498001,31.7921182575771,88.994977069658,6.49974328892705,9,6,0,100,0
1064,208.883391083667,256.777556877389,184.279517600039,197.912656365828,53.1971017064392,30.2476008161194,5.62304212745886,94.9479105777457,19.9193007410184,7,5,1,100,0
1065,210.678501138535,130.403444494941,127.923346486412,23.166931668274,74.6826506149094,51.9610508346639,-3.42407274903876,65.670726019334,19.8006951272924,12,3,1,100,0
1066,368.791150794446,57.8518826826737,34.5844995254522,25.9909808153842,41.227252247438,104.685723435406,-7.83301061953685,82.5882749713365,4.70486583705864,9,6,1,100,0
1067,119.388572884151,57.3316868073435,136.551384946704,26.0648227120242,67.0107449344435,98.90070164951,22.1951529717901,20.9000384823972,5.34513759364272,13,5,1,83.3300926899244,0
1068,55.2370565656973,230.629254216348,85.4406054563669,136.235419214106,48.971925384095,224.78144570272,17.6117190114534,34.1938253607998,14.9934443743409,13,5,1,93.6421880742149,0
1069,177.311078820388,79.676279492208,118.305759471075,74.5352190991676,43.7085865959426,22.4346915379273,1.46474941959988,39.2708518910365,17.7934886278858,10,7,1,95.7416119806845,0
1070,143.619495827041,230.170018247767,146.812807004622,146.662932253181,29.0256640435861,258.135220699903,31.5808653815874,96.4677850253647,13.2739397570984,9,5,1,100,0
1071,148.154060227995,61.7661932299798,102.989470302889,81.0942945773957,38.2593514501005,244.869651221836,26.7753176076172,56.1000375916631,17.2941791012273,10,6,1,100,0
1072,116.803875524955,96.5059106103928,162.796794914662,125.521344266413,34.9795630794428,229.797491907582,3.82143924933916,10.6672202932564,1.26584910791456,9,9,1,100,0
1073,21.0465948181809,139.64609173191,144.431115863326,153.971601135779,64.6187184014882,92.8117087389397,27.6681511432317,44.2167240583086,12.8105696279319,4,7,1,75.0501416602984,1
1074,8.93696736670691,282.958754908035,123.014668003702,109.643182130984,11.601851127914,246.864535662236,2.24971067503863,10.6975540779019,14.0034177834139,12,6,1,90.9981072143511,0
1075,493.861194868016,279.519427426147,30.1585631664703,107.900718090001,9.2636368687806,54.8406240867842,23.763373093318,31.4025166425201,3.80638126129425,17,4,1,100,0
1076,213.886566867931,62.0615626266863,167.189822182314,17.6468650571269,66.001299420846,37.3227617565085,-4.07274794630603,50.923006042706,15.5594041864921,9,6,1,100,0
1077,192.163323579841,107.465712372922,187.181117063963,82.156348581887,54.6298069878881,13.4869000468462,24.6119731666604,39.1053749878753,18.8853033940271,15,2,1,100,0
1078,339.823641346535,44.8198165361317,27.393024761859,109.155430644988,43.0200096742658,281.793108901673,1.93872094911301,12.9460791056654,17.9593298455613,11,6,1,100,0
1079,109.126943932532,152.995523794049,97.6482258866861,92.396165133282,15.2442884407904,92.4032693115821,18.6234677120857,20.4702150167901,4.89934835826678,5,7,1,85.6332977995101,0
1080,474.980591975113,138.1747652084,51.7777483941009,180.156400037685,41.1027111869312,275.285364053372,-1.37680665740587,59.579790510046,6.47985275944372,10,10,1,100,0
1081,393.172507207776,270.22804873522,150.904661485113,181.306126423898,78.9731763320012,81.7840684557989,26.2983473783976,72.6044413946037,9.99222737892492,8,5,1,100,0
1082,44.7055011561298,279.001613337322,144.32592720094,164.383476117752,88.9621235789257,272.269787800905,-6.95602128034742,46.4094111009612,3.16722368561139,11,4,1,100,0
1083,208.790387892464,115.070217302188,28.1770241140797,75.059615074624,70.257656996422,271.178715853826,-1.72911065986406,75.8333571782416,19.0790632623255,5,7,1,100,0
1084,439.559153781082,147.521382905697,175.405454252327,143.459830337507,5.99121758808808,277.102813503214,-0.793176006458175,24.6999599663629,3.23193259421655,12,4,1,100,0
1085,472.366011145705,268.87087474384,36.1946127956005,79.057692213922,67.0409776601118,148.846031785258,-7.93282070730007,20.9852153026917,15.2284591598067,4,5,1,100,0
1086,233.700755624935,242.012342323518,159.451805129622,46.5187197951518,24.0985589546295,259.783886039668,27.2506258080123,85.5508344348948,6.82856302341857,6,3,1,100,0
1087,306.705694605354,1.09689340339478,91.396071925601,68.5805287101763,31.5251243026405,285.229768850196,39.0476252369966,40.529201364298,11.4744159539319,12,4,1,100,0
1088,83.5169730460376,96.0178692550748,65.6544587116302,14.1929266571071,19.5873207959985,97.3850825691538,28.9198894205841,48.9023129749982,0.943476487887232,6,3,1,58.4317692486472,1
1089,495.584313068488,126.532272580838,31.6478525348427,66.3555018009294,77.5755790620205,125.662321704767,33.0315981061198,95.2823442085567,4.10023715074648,14,1,1,100,0
1090,115.835850691722,68.9148851049695,33.5228512293259,92.1484434522343,64.8602122637279,215.772056200723,-9.69961698308614,48.1701095143398,8.88782476642425,9,9,1,82.4224641531939,0
1091,471.365887067563,59.8714847687816,132.37811094018,191.096178956166,61.1835054599181,90.1079465169903,-4.10650181127034,10.3141095266714,13.5438243448101,7,9,1,100,0
1092,324.823324496184,11.3353519787039,110.086077589424,62.682117243925,66.7972609669276,226.142792673798,17.9510169647431,94.4174745594852,15.5512385242176,9,7,1,100,0
1093,303.86839743943,193.010917520928,24.4170843302465,180.490707841104,23.6772261403903,22.1676435640602,38.8934442397084,11.2706770137245,0.602810355266046,9,6,0,100,0
1094,256.344255508254,78.7530871449497,22.539572087665,45.7716551646994,44.4644414325362,157.049515286563,23.0356465524102,69.6057655356278,3.04980432157579,7,5,1,100,0
1095,115.334905858879,15.7041535293939,14.4621149545583,38.1937795518499,63.3253721548989,36.6940452251236,8.70683468690388,39.0601818579253,14.5958347737851,5,4,1,48.5532277139227,1
1096,88.2640160027541,69.2937931584191,148.753469474709,103.799091286433,63.65940276183,87.9970429310029,-2.69253472592704,52.3351680904184,16.2611085162403,5,3,1,84.8434328819293,0
1097,110.243104535088,240.574185850838,142.376417045858,134.502273859481,79.185186275513,77.5876177459416,-2.35821528086746,59.2556650926566,4.73143054571572,11,4,1,100,0
1098,93.2191310721272,255.446754493964,11.686198170915,8.86645016045629,28.7103966688111,251.6796220688,8.13766011583919,46.7614051565999,4.59306094012161,6,4,1,82.7012454087857,0
1099,389.792236783377,144.919873557991,112.054015119395,44.2131730094433,77.0336121696822,58.0551766218592,25.6905098672004,79.6931908463951,1.76058878946332,6,5,1,100,0
1100,175.062629583365,124.821201122606,16.935231048538,91.1367333002633,44.0184480616936,242.534376047736,-8.40903544875447,93.7635768698001,3.00587951194013,10,6,1,100,0
1101,28.9213382816982,293.356108050535,180.749154121788,66.2008671966363,67.0172692058935,238.188103772377,32.6088795730819,17.7770846906981,0.160317837644923,16,2,1,100,0
1102,484.551315070406,60.169397876421,181.423483836026,142.524215869664,45.5719380065287,149.664916667169,37.0775717844903,82.0227593111476,11.7966247955579,10,8,0,100,0
1103,441.892942481713,64.6077848563826,139.646597962626,102.232119208263,94.8610169790943,70.1529766788389,34.4408230265416,21.5804026810581,18.0778268817886,6,6,1,100,0
1104,463.876141597606,87.5601531109199,185.23778428789,32.07182112078,17.9302264741644,68.0689019868668,35.6513454698446,17.2249464924647,2.99152199076358,11,9,1,100,0
1105,497.453911323218,51.8271954843262,162.290606082738,178.893075863018,67.5005088582357,139.477394134754,-9.23303602908681,96.0248307449916,15.0288732688209,5,3,1,100,0
1106,86.9476246097436,113.809679461256,165.70771518541,58.5811350966719,57.6535000768159,2.64270221805489,38.8896157974948,54.0368003342147,11.4731737264499,12,7,1,77.0937176252469,1
1107,198.121009451329,273.250268096926,113.941570113987,146.226221792885,17.2731040947745,159.40522638341,8.31785574451744,23.734296190836,18.7984378522634,13,6,1,100,0
1108,379.119237852046,184.604352188572,61.2118396432352,155.983155821082,6.60063358116679,285.833857730117,33.4640559182587,61.2961401895381,15.9624504494052,12,4,1,100,0
1109,348.010309026896,123.583964583679,43.5598230232843,192.63154005122,79.9144388971664,46.412064558779,-0.659556465019293,33.6913424892598,17.0545804551826,11,2,1,100,0
1110,76.9479531699275,280.323238371364,65.4400044077858,99.7014933048203,15.7451333646265,172.003686442681,12.3262871331118,51.7878115127195,12.7828430474513,12,6,1,90.9070288036252,0
1111,407.916562495309,14.5392697427467,125.699086017812,123.167103092886,18.6506682785776,288.533606593337,-7.79178056880117,66.2193634491919,16.2267223907174,9,3,0,100,0
1112,112.22028591833,63.0828533705584,34.5313071664798,66.9752586959067,97.8434223989039,258.15664184748,-7.99620015785864,88.2342845982995,7.01739006959722,8,4,1,84.3349342245479,0
1113,111.908807411312,169.766581530528,51.7280473274643,135.635858682413,71.7260851476631,255.114034914402,37.1638050384819,10.2773258442377,4.18035189674439,9,5,1,100,0
1114,268.487211446707,184.665786957954,93.6121725590929,92.676697173264,25.0486841601222,246.554979118857,30.530330626452,29.2726594824354,18.2503994246593,13,4,1,100,0
1115,296.469967420852,11.8672519687839,46.6100197049231,87.5304729448845,59.0948960151601,92.7070818168557,16.4913022206897,18.6643488626902,14.6867175614484,10,6,1,100,0
1116,290.043103918906,120.91162737214,117.728733943212,171.093505823221,53.4111838402513,267.185049380044,16.2729086782269,18.7387931403156,1.8140579387618,10,10,1,100,0
1117,45.7434186988774,194.746189449262,184.635205691266,10.0337686997377,84.4473267513848,282.402105369951,27.4377309238093,95.1199671825914,17.3381905550291,9,3,1,100,0
1118,438.73043131519,209.42116392102,149.617873140625,176.392485566374,72.9320747832624,148.737726989712,7.0834390785245,94.2474641063547,6.97807879956945,12,5,0,100,0
1119,132.800021294353,191.441970754881,133.285322829783,170.413967565711,83.1721125493186,106.371314177838,28.0934637930976,77.437727173111,5.96555581083554,8,2,1,100,0
1120,64.7574606414021,96.1689673082774,116.544295196756,101.273250712358,21.1506587977362,124.268704681757,14.2504189996636,67.8756738160824,12.4662713457278,11,7,1,74.6288879246282,1
1121,444.374039934489,28.0560370793729,97.589581851413,98.0405708411257,64.0219204367005,100.26193254938,21.8958701455732,86.3173401721933,11.3719727221293,11,8,1,100,0
1122,477.825749114877,128.1337339258,37.3127719269319,72.361473607098,4.02408584183803,63.725532607362,38.2414725051574,15.2567864281511,10.7651344233098,8,4,1,100,0
1123,431.063808632725,38.6263312104166,178.942091085373,198.834758336347,6.89406122792201,185.534541075867,13.5657778760131,20.7537213791106,5.09754366804054,3,4,1,100,0
1124,404.758037362439,284.2870975562,49.7072004025673,22.2338665507682,71.3527032704597,168.779065873597,10.9202329873225,38.5401630966701,19.1954750251244,6,6,0,100,0
1125,327.620990319511,142.551259806788,18.2617755156322,118.043047125721,2.44201026439314,138.775521311783,35.2874586970679,84.9243141906862,19.0024184765907,18,5,0,100,0
1126,275.42868530457,95.1777523070603,150.003035845739,136.336318022483,57.9765008900509,28.7536160054495,35.1290247458172,52.5009288489859,0.0832437984499967,14,5,1,100,0
1127,43.4933799557051,229.89122133567,35.1231068662333,186.866001643389,84.040509844453,239.0678894118,39.6209350941588,55.3217287093856,6.75655258335417,5,7,1,87.5382977073911,0
1128,204.226606535349,149.384577774679,74.3791999082352,156.040699371352,37.9941808418029,52.4800688252368,17.5431499654155,30.6338886688427,0.910973281240934,15,8,1,100,0
1129,186.344258506157,93.010207203735,5.65698565819595,128.769440562309,4.48404368399128,34.3686130188144,7.21307705133014,68.3548733056173,17.0049753261982,8,4,1,81.6628003272953,0
1130,129.876891880163,243.590322717241,27.4135885080896,23.3624633624245,71.3847449628727,186.921418644884,2.01950315888518,89.9057938656038,17.7303647659323,11,8,1,92.4149495900245,0
1131,361.710056844292,260.145645300337,34.6407261519824,74.7467033662935,92.9686452464151,119.593308371317,-8.29518215241691,39.6562797872621,10.3659656737249,10,4,1,100,0
1132,247.937867539385,201.902449886603,10.8820255500356,27.768328509597,71.7171392058268,17.9425426056988,26.3364312105443,65.7267345792896,16.7935606892143,9,4,0,100,0
1133,40.523107953824,14.0893267223002,131.331391324569,176.242546493103,57.8447243002775,106.670506488317,1.67380868677234,39.875406770064,14.0672063170758,14,2,1,70.2286340862545,1
1134,110.091600974906,169.89686404996,167.401559160623,149.924231112729,23.002882987906,231.534105685489,20.3320442612829,81.3447200650897,9.99147885856848,9,7,1,100,0
1135,341.629381829798,228.988473599184,74.6630812731882,151.507357359446,1.5375624044497,184.574761565129,35.8296182682198,52.7463763293086,7.27622797978055,12,4,1,100,0
1136,38.0654297451501,40.9509036250747,174.91529534364,130.451303554709,69.4672108479053,108.835806896099,37.5106803697263,40.5522119997734,5.3245005065312,7,4,1,75.7580908984437,1
1137,425.603457024384,68.601225415381,42.6693149120253,101.408707387342,23.1026175844293,57.5414374903764,-9.77949330098448,47.8043968790163,5.18858274846104,9,3,1,100,0
1138,247.573263506987,264.748531520441,65.0780847122479,29.9942118926994,85.8162677182357,189.538686241432,5.85375156881782,18.2104769256605,11.2412876847518,6,4,1,100,0
1139,240.293288663324,6.03651655592221,30.1473986062337,65.9389773410104,46.6364118832611,266.266590283907,31.8689014732613,87.9505437990197,3.33617652980691,11,1,1,100,0
1140,296.203892329759,225.818141347793,124.1118390838,27.3831584953781,53.0635582372456,193.881815404774,16.8222602675768,96.2262149804294,3.49583752345912,11,6,1,100,0
1141,412.340482962575,142.131987754327,83.9739181740614,144.982628570469,75.3936544266367,243.871156395067,30.3754366741076,52.9672761761875,0.207866806540633,11,6,0,100,0
1142,173.904603951097,134.031647651882,122.65666936838,32.045755204401,77.9430607803343,156.458351566311,32.6661641418969,29.9203487270325,12.2665611911825,8,4,1,100,0
1143,339.008076279532,2.12895974846615,152.334981078837,140.422710034337,64.2650833080568,215.391332022309,12.1313109970661,69.8190579180045,19.886883713201,10,4,1,100,0
1144,282.865981997896,245.819469289948,109.14060320659,138.451077919181,93.8431815412743,268.868032133506,7.94914690123928,50.7143331587028,17.7843875085585,10,6,1,100,0
1145,133.514135084711,107.94747019097,125.526070980358,91.8608957982578,98.2298436320419,231.953693477597,12.7716633025263,32.7070072754578,14.113796088542,10,6,1,100,0
1146,439.314993177579,162.229689390163,187.050062878867,27.0457308236105,94.6885444374617,272.956186019444,22.6397601312133,13.4589829141134,15.7105059553315,10,6,1,100,0
1147,398.713010803464,203.190205900698,59.8128619217686,62.9601652268073,82.4179185343943,129.341880634818,8.35795764434092,90.0734006609661,8.33705432527492,7,7,1,100,0
1148,329.225917329213,210.788872931375,71.8327877267906,64.0186218151103,70.5625220244251,271.266076538117,28.7494144348876,81.7060916840543,5.96159109832138,5,4,1,100,0
